index,label
1532,grid-glue
1533,carpet-hole
1534,pill-good
1535,screw-scratch_neck
1536,metal_nut-bent
1537,carpet-good
1538,zipper-broken_teeth
1539,grid-good
1540,wood-scratch
1541,metal_nut-bent
1542,tile-crack
1543,metal_nut-flip
1544,tile-good
1545,transistor-good
1546,hazelnut-cut
1547,bottle-good
1548,screw-good
1549,leather-cut
1550,leather-good
1551,transistor-good
1552,leather-glue
1553,wood-good
1554,pill-good
1555,capsule-good
1556,transistor-good
1557,transistor-good
1558,leather-glue
1559,wood-good
1560,leather-good
1561,screw-good
1562,bottle-good
1563,leather-good
1564,toothbrush-good
1565,leather-good
1566,wood-hole
1567,grid-good
1568,pill-scratch
1569,hazelnut-good
1570,pill-good
1571,carpet-good
1572,tile-good
1573,pill-good
1574,pill-contamination
1575,toothbrush-good
1576,capsule-scratch
1577,transistor-misplaced
1578,zipper-broken_teeth
1579,metal_nut-good
1580,cable-good
1581,hazelnut-good
1582,tile-good
1583,leather-poke
1584,leather-glue
1585,cable-bent_wire
1586,wood-good
1587,bottle-good
1588,bottle-broken_small
1589,cable-good
1590,capsule-good
1591,carpet-good
1592,pill-good
1593,transistor-good
1594,carpet-cut
1595,leather-fold
1596,leather-good
1597,carpet-good
1598,capsule-good
1599,screw-good
1600,transistor-good
1601,pill-good
1602,screw-good
1603,grid-good
1604,capsule-good
1605,tile-crack
1606,carpet-hole
1607,hazelnut-good
1608,leather-good
1609,bottle-broken_small
1610,toothbrush-good
1611,wood-good
1612,zipper-broken_teeth
1613,wood-good
1614,hazelnut-good
1615,wood-scratch
1616,metal_nut-good
1617,cable-good
1618,hazelnut-good
1619,transistor-misplaced
1620,capsule-good
1621,tile-rough
1622,hazelnut-hole
1623,wood-liquid
1624,zipper-broken_teeth
1625,cable-good
1626,pill-faulty_imprint
1627,cable-good
1628,bottle-good
1629,zipper-combined
1630,transistor-good
1631,zipper-split_teeth
1632,grid-good
1633,tile-crack
1634,zipper-good
1635,capsule-good
1636,cable-good
1637,metal_nut-bent
1638,cable-good
1639,pill-contamination
1640,carpet-hole
1641,screw-good
1642,leather-color
1643,grid-metal_contamination
1644,transistor-misplaced
1645,metal_nut-bent
1646,pill-color
1647,tile-good
1648,carpet-hole
1649,grid-good
1650,bottle-broken_large
1651,pill-good
1652,grid-good
1653,zipper-good
1654,bottle-good
1655,hazelnut-good
1656,zipper-good
1657,carpet-cut
1658,grid-bent
1659,carpet-good
1660,screw-good
1661,metal_nut-color
1662,capsule-good
1663,transistor-good
1664,screw-good
1665,zipper-good
1666,grid-good
1667,toothbrush-good
1668,screw-good
1669,tile-crack
1670,tile-oil
1671,hazelnut-cut
1672,screw-manipulated_front
1673,toothbrush-good
1674,cable-good
1675,bottle-broken_large
1676,bottle-broken_large
1677,metal_nut-flip
1678,transistor-good
1679,zipper-good
1680,bottle-good
1681,capsule-good
1682,transistor-misplaced
1683,screw-good
1684,metal_nut-bent
1685,cable-good
1686,capsule-faulty_imprint
1687,capsule-faulty_imprint
1688,carpet-metal_contamination
1689,pill-color
1690,screw-thread_top
1691,capsule-good
1692,transistor-good
1693,metal_nut-good
1694,grid-broken
1695,cable-good
1696,cable-good
1697,cable-good
1698,bottle-good
1699,screw-scratch_head
1700,toothbrush-good
1701,carpet-cut
1702,toothbrush-good
1703,carpet-cut
1704,leather-good
1705,capsule-good
1706,screw-good
1707,cable-bent_wire
1708,toothbrush-good
1709,bottle-broken_large
1710,leather-color
1711,screw-good
1712,carpet-cut
1713,bottle-broken_small
1714,cable-bent_wire
1715,carpet-cut
1716,screw-good
1717,leather-cut
1718,cable-good
1719,grid-broken
1720,tile-gray_stroke
1721,hazelnut-good
1722,wood-hole
1723,metal_nut-bent
1724,transistor-good
1725,transistor-good
1726,cable-missing_wire
1727,grid-bent
1728,leather-good
1729,transistor-good
1730,leather-poke
1731,hazelnut-good
1732,metal_nut-bent
1733,hazelnut-print
1734,cable-good
1735,screw-good
1736,metal_nut-flip
1737,transistor-good
1738,zipper-good
1739,leather-fold
1740,hazelnut-good
1741,grid-good
1742,pill-scratch
1743,capsule-good
1744,carpet-metal_contamination
1745,toothbrush-good
1746,carpet-good
1747,capsule-good
1748,carpet-good
1749,wood-scratch
1750,carpet-metal_contamination
1751,bottle-good
1752,cable-good
1753,hazelnut-hole
1754,hazelnut-hole
1755,carpet-good
1756,screw-good
1757,cable-good
1758,tile-good
1759,zipper-good
1760,wood-good
1761,pill-scratch
1762,tile-good
1763,capsule-poke
1764,grid-good
1765,screw-good
1766,bottle-broken_large
1767,transistor-good
1768,toothbrush-good
1769,zipper-squeezed_teeth
1770,carpet-good
1771,wood-scratch
1772,capsule-squeeze
1773,screw-scratch_head
1774,cable-good
1775,metal_nut-color
1776,capsule-good
1777,transistor-good
1778,bottle-broken_large
1779,capsule-good
1780,screw-good
1781,pill-good
1782,carpet-good
1783,cable-good
1784,screw-good
1785,pill-contamination
1786,zipper-good
1787,hazelnut-good
1788,pill-good
1789,bottle-broken_small
1790,toothbrush-good
1791,zipper-good
1792,capsule-scratch
1793,zipper-good
1794,capsule-squeeze
1795,screw-good
1796,toothbrush-defective
1797,cable-good
1798,grid-good
1799,zipper-good
1800,cable-good
1801,bottle-good
1802,pill-good
1803,screw-good
1804,zipper-fabric_interior
1805,screw-good
1806,grid-metal_contamination
1807,metal_nut-bent
1808,leather-color
1809,zipper-good
1810,zipper-good
1811,zipper-rough
1812,tile-good
1813,tile-crack
1814,carpet-cut
1815,tile-good
1816,pill-good
1817,carpet-cut
1818,zipper-broken_teeth
1819,tile-good
1820,toothbrush-good
1821,cable-good
1822,metal_nut-bent
1823,leather-color
1824,tile-oil
1825,bottle-good
1826,hazelnut-hole
1827,grid-good
1828,zipper-split_teeth
1829,tile-oil
1830,zipper-combined
1831,carpet-cut
1832,pill-faulty_imprint
1833,carpet-metal_contamination
1834,carpet-good
1835,screw-good
1836,metal_nut-good
1837,cable-missing_cable
1838,grid-good
1839,cable-good
1840,pill-good
1841,metal_nut-good
1842,pill-pill_type
1843,transistor-good
1844,screw-good
1845,screw-good
1846,leather-cut
1847,pill-color
1848,pill-color
1849,zipper-good
1850,transistor-good
1851,zipper-split_teeth
1852,zipper-combined
1853,cable-cut_inner_insulation
1854,toothbrush-good
1855,wood-hole
1856,pill-good
1857,capsule-scratch
1858,wood-good
1859,cable-good
1860,grid-broken
1861,screw-thread_top
1862,grid-glue
1863,carpet-good
1864,zipper-rough
1865,zipper-good
1866,carpet-good
1867,hazelnut-print
1868,carpet-metal_contamination
1869,carpet-good
1870,capsule-faulty_imprint
1871,zipper-good
1872,leather-good
1873,carpet-cut
1874,carpet-metal_contamination
1875,screw-good
1876,cable-good
1877,wood-scratch
1878,leather-good
1879,tile-gray_stroke
1880,capsule-good
1881,capsule-squeeze
1882,screw-good
1883,zipper-squeezed_teeth
1884,zipper-broken_teeth
1885,cable-good
1886,screw-good
1887,toothbrush-defective
1888,tile-good
1889,capsule-crack
1890,capsule-squeeze
1891,leather-poke
1892,grid-good
1893,cable-good
1894,tile-glue_strip
1895,leather-good
1896,transistor-good
1897,carpet-good
1898,wood-scratch
1899,grid-metal_contamination
1900,pill-good
1901,transistor-good
1902,hazelnut-cut
1903,transistor-good
1904,cable-bent_wire
1905,screw-good
1906,transistor-misplaced
1907,tile-rough
1908,bottle-good
1909,pill-good
1910,zipper-good
1911,tile-good
1912,wood-liquid
1913,hazelnut-good
1914,metal_nut-good
1915,toothbrush-good
1916,screw-good
1917,leather-poke
1918,zipper-combined
1919,toothbrush-good
1920,cable-good
1921,metal_nut-bent
1922,capsule-scratch
1923,transistor-misplaced
1924,cable-good
1925,grid-good
1926,leather-fold
1927,pill-good
1928,bottle-good
1929,screw-good
1930,transistor-misplaced
1931,metal_nut-bent
1932,cable-poke_insulation
1933,carpet-cut
1934,metal_nut-bent
1935,wood-liquid
1936,pill-good
1937,tile-good
1938,leather-fold
1939,bottle-good
1940,hazelnut-good
1941,leather-good
1942,wood-scratch
1943,grid-broken
1944,cable-good
1945,screw-good
1946,pill-crack
1947,metal_nut-bent
1948,leather-glue
1949,capsule-poke
1950,cable-cut_inner_insulation
1951,tile-gray_stroke
1952,toothbrush-good
1953,zipper-good
1954,toothbrush-defective
1955,screw-good
1956,pill-good
1957,pill-scratch
1958,metal_nut-bent
1959,hazelnut-hole
1960,carpet-good
1961,wood-good
1962,leather-good
1963,wood-scratch
1964,screw-good
1965,wood-liquid
1966,zipper-good
1967,bottle-contamination
1968,cable-bent_wire
1969,grid-glue
1970,transistor-good
1971,leather-poke
1972,tile-good
1973,leather-poke
1974,pill-crack
1975,tile-good
1976,cable-good
1977,hazelnut-good
1978,wood-good
1979,metal_nut-color
1980,zipper-rough
1981,metal_nut-flip
1982,pill-good
1983,tile-gray_stroke
1984,hazelnut-good
1985,leather-fold
1986,pill-good
1987,metal_nut-good
1988,cable-good
1989,carpet-good
1990,zipper-squeezed_teeth
1991,cable-good
1992,cable-good
1993,transistor-good
1994,bottle-good
1995,capsule-crack
1996,carpet-metal_contamination
1997,tile-good
1998,zipper-good
1999,screw-good
2000,screw-good
2001,bottle-contamination
2002,carpet-good
2003,bottle-good
2004,pill-good
2005,screw-scratch_neck
2006,cable-good
2007,zipper-combined
2008,zipper-good
2009,grid-glue
2010,bottle-broken_small
2011,metal_nut-bent
2012,metal_nut-good
2013,carpet-good
2014,capsule-squeeze
2015,screw-good
2016,metal_nut-bent
2017,screw-good
2018,wood-combined
2019,carpet-good
2020,hazelnut-crack
2021,transistor-good
2022,zipper-split_teeth
2023,hazelnut-good
2024,capsule-good
2025,transistor-misplaced
2026,capsule-faulty_imprint
2027,capsule-scratch
2028,wood-combined
2029,leather-poke
2030,grid-good
2031,zipper-combined
2032,screw-good
2033,metal_nut-flip
2034,screw-good
2035,cable-good
2036,hazelnut-good
2037,metal_nut-good
2038,tile-good
2039,grid-bent
2040,carpet-good
2041,metal_nut-bent
2042,screw-good
2043,tile-good
2044,pill-good
2045,screw-good
2046,grid-bent
2047,cable-missing_cable
2048,cable-good
2049,pill-good
2050,capsule-faulty_imprint
2051,leather-poke
2052,zipper-fabric_interior
2053,transistor-good
2054,screw-good
2055,zipper-split_teeth
2056,cable-cut_inner_insulation
2057,zipper-fabric_border
2058,tile-glue_strip
2059,leather-good
2060,grid-good
2061,transistor-good
2062,metal_nut-good
2063,leather-good
2064,metal_nut-color
2065,zipper-good
2066,capsule-faulty_imprint
2067,hazelnut-crack
2068,grid-metal_contamination
2069,pill-color
2070,zipper-broken_teeth
2071,zipper-good
2072,bottle-broken_large
2073,carpet-hole
2074,screw-good
2075,carpet-metal_contamination
2076,capsule-faulty_imprint
2077,screw-good
2078,pill-combined
2079,grid-good
2080,cable-good
2081,grid-good
2082,bottle-good
2083,pill-good
2084,hazelnut-good
2085,zipper-broken_teeth
2086,transistor-good
2087,hazelnut-cut
2088,screw-good
2089,capsule-good
2090,capsule-squeeze
2091,carpet-good
2092,pill-good
2093,tile-good
2094,cable-good
2095,pill-faulty_imprint
2096,transistor-misplaced
2097,pill-combined
2098,metal_nut-good
2099,pill-good
2100,tile-good
2101,cable-good
2102,screw-good
2103,transistor-misplaced
2104,cable-bent_wire
2105,capsule-good
2106,metal_nut-good
2107,leather-good
2108,metal_nut-bent
2109,hazelnut-good
2110,carpet-cut
2111,cable-bent_wire
2112,pill-good
2113,zipper-split_teeth
2114,leather-color
2115,screw-good
2116,capsule-scratch
2117,screw-thread_top
2118,cable-good
2119,pill-good
2120,screw-good
2121,transistor-good
2122,hazelnut-print
2123,tile-good
2124,wood-good
2125,capsule-squeeze
2126,bottle-broken_small
2127,screw-good
2128,wood-good
2129,tile-rough
2130,grid-bent
2131,pill-color
2132,grid-bent
2133,grid-thread
2134,metal_nut-bent
2135,grid-good
2136,carpet-good
2137,toothbrush-good
2138,pill-good
2139,wood-hole
2140,zipper-broken_teeth
2141,leather-cut
2142,toothbrush-good
2143,toothbrush-good
2144,tile-good
2145,metal_nut-scratch
2146,cable-good
2147,grid-bent
2148,cable-good
2149,tile-good
2150,screw-good
2151,grid-good
2152,cable-good
2153,zipper-good
